Date,01,10,14,25,26,27,28,32,45,46,47,49,52,63,68,73,77,79,86,93,16,22,31,38,41,96,62,69,82,23,43,72,94,18,20,24,61,70,17,74
2020-02-01,354476.88773,69636.38616,,15547.00156,,61621.86435,47274.8676,9662.69527,660.03882,398811.46398,226811.32409,7681.61829,7027.78006,,18928.87331,16745.72144,20317.04309,14954.42284,68781.38951,,4022.84153,15273.70854,11504.65978,816.85614,,,3014.66667,,0.02004,16.70071,976.24969,703.91189,,,,,,,,
2020-03-01,355842.1549,62757.55013,,15235.12962,,61394.97381,80525.38842,9519.68641,658.04107,401197.45016,227837.66917,15606.5312,7019.8429,127.69373,18297.11431,13721.70478,18879.41366,12728.42638,68708.30916,,4018.68853,15457.72631,11680.60911,2075.43775,,,150.18033,,,16.70071,975.02013,7.37022,,,,,,,,
2020-04-01,425745.9253,73686.09135,0.08041,23767.2065,,64541.44746,108354.42599,10880.98216,591.26087,358803.49198,213396.21398,16244.20082,7027.78006,157.78034,16903.30043,16112.74543,20263.23384,12608.16638,68380.53849,,4021.99453,15005.88597,11974.24728,1475.90751,,,3017.45902,,,16.70071,0.01615,3531.74863,0.28207,,,,,,,
2020-05-01,425012.29489,71232.68234,,24407.05782,,63721.78218,100803.67677,10456.11646,586.87709,292450.93098,200773.72035,15559.16894,6020.40984,308.17588,16039.81889,13803.19447,18223.93764,10531.01772,68172.17622,,4018.30602,14768.75004,11467.9143,1877.87077,,,3013.64754,,,16.70071,,,,,,,,,,
2020-06-01,423105.59498,70700.98209,,22366.47857,,63724.30611,100842.10607,10432.89268,568.93495,344742.79513,138507.01474,15498.56125,6022.70491,343.43033,18327.12635,11308.41542,16936.46655,10396.84243,68200.11584,,4020.13661,11851.34671,11874.49711,1812.56941,11922.86885,,3015.16393,,,16.70071,,,,,,,,,,
2020-07-01,420211.06223,81030.00102,,29151.63925,,63648.88506,85593.27568,9960.85186,518.77285,348217.41915,137246.78697,15310.28745,7021.22952,1414.46439,17543.93746,12486.55619,15555.99101,10307.99521,66782.10255,,3466.77288,11845.54241,11734.15411,1815.31103,14020.65573,,3013.64754,,,16.70071,,,,,,,,,,
2020-08-01,424353.38895,74855.28692,2519.08641,18466.38147,4264.97184,61662.31813,88300.16722,10335.69659,469.42883,412923.57462,174438.72378,15326.04121,51294.42482,4027.0223,16567.08028,15998.54257,14851.72284,10118.3666,66303.51397,,2462.47097,10246.012,11256.80582,1665.54256,9017.70492,0.00745,,,,,,,,,,,,,,
2020-09-01,442367.1026,75639.44824,0.81122,18521.88251,5777.07281,37595.43716,79368.25796,10255.29917,447.13484,533306.28321,178606.56012,22286.5775,51578.45905,2986.52433,16039.72328,19620.25237,13459.26854,10114.7548,65866.1443,,1608.83265,6187.71583,3185.7595,2111.26006,,0.00745,641.11913,0.00969,1407.04039,,,,,,,,,,,
2020-10-01,358480.87414,128183.82026,,14846.44381,5903.21288,37576.22951,79048.51018,10560.43154,10830.2219,561088.68523,281748.35413,21825.29038,52113.55361,4625.3843,13610.47233,22019.65041,12546.68915,11238.87129,65257.48191,,1005.02317,2975.99895,3007.70527,1964.91355,,,,,1795.55597,,,,,,,,,,,
2020-11-01,419298.07591,147094.46899,4.02869,14919.71146,5311.47336,43733.38623,78183.97923,10614.51215,12447.63049,538537.86107,243089.25524,21396.8658,52140.49122,3991.4457,13111.61686,21383.42993,11288.03262,10657.66649,64860.97818,3125.76748,,,,,,,,,,,,,,,,,,,,
2020-12-01,432691.56045,162281.20366,,15138.67019,4629.03279,49106.44612,103783.44895,4606.81783,13198.65039,537496.56756,202578.16353,24610.67977,52770.76214,7179.09075,125946.20189,16236.32215,9963.99442,11341.66009,64205.95482,2453.97131,,,,,,,,,,,,,,,,,,,,
2021-02-01,443158.07708,148755.60539,,464.14357,4530.5137,40509.58906,164766.41161,,14848.57839,579550.11254,234016.56686,24436.01811,52451.25556,4078.02001,124232.5918,12081.53939,7641.06642,10972.77256,62494.40759,,,84798.81015,,,,,,,,,,,,,,,12929.69591,,,
2021-03-01,497034.62527,151627.6984,,417.34412,4524.41097,40460.27398,179978.43228,,19823.76762,621416.45579,227620.69794,25556.08323,17974.1157,4631.70746,111655.2151,13170.41981,6709.39404,11670.64708,57872.96429,,,84904.38754,,,,,,,,,,,,,,,12921.93231,,,
2021-04-01,430299.32073,146065.51678,,369.94121,4530.5137,40509.58906,184820.21933,,27364.08392,651750.25251,198026.04578,21056.68038,6021.28769,2318.34748,111095.72153,16676.81885,5875.13195,11975.13634,57447.65364,,,102549.92821,,,,,,,,,5909.15107,,,16339.02755,9201.34171,,12200.089,0.005,,
2021-05-01,443733.06516,168636.19739,,278.76558,4537.02329,40493.15068,189207.9191,,72478.39323,679494.39803,244137.96702,20952.35932,6018.24659,2771.54036,110559.59612,25833.06512,5036.01506,12030.26377,57066.09333,,,103381.64166,,,,,,,,,5699.64677,,,16344.64116,12025.21616,7022.95616,11829.87658,,,
2021-06-01,513809.89608,248209.73261,,278.57662,4538.7863,40509.58906,186909.10958,,70522.98883,652924.86659,311894.22559,27799.27477,6018.41095,654.5204,109595.68997,25083.14548,4373.28714,12926.09697,56688.47987,,,100727.57162,,,,,,,,,10028.86575,,,16364.72868,12068.08555,7056.11507,11469.08386,,,
2021-07-01,596777.76713,191297.0363,,232.08397,4537.02329,40493.15068,180050.62406,,69565.46048,895091.28719,328453.43519,28981.40049,5815.69316,279.90777,113943.43806,29181.19619,3711.37408,12850.16843,55707.54986,12072.79999,,93360.98491,,7361.91843,,,,,,,10075.7726,,,16156.43549,11992.47361,7053.56438,11098.81311,,,
2021-08-01,606362.97604,194450.69821,,185.8858,4537.56575,,178002.53432,,75593.21,819244.11428,285665.88853,29561.98766,5817.79725,311.48064,119466.71128,27281.09693,3068.40109,12881.09054,55435.86688,16786.96794,,91404.3701,,7413.30834,,,,,,,10077.93425,,,15994.35597,11950.58618,7056.03068,11109.16253,,,
2021-09-01,609272.78064,205638.94327,,139.29446,4537.56575,,174996.62921,,95317.94178,786015.90454,313070.08682,28691.47911,5417.09588,315.05713,119424.15991,28373.91989,2461.21191,14341.42772,53683.46186,17864.85917,,128022.57912,,7272.13963,15012.32877,,,,,,10077.45205,,,15608.89319,8372.37723,7054.21644,10371.38589,,,
2021-10-01,603996.78503,249153.1787,,46.81116,4314.6848,,170427.12138,,105337.31037,764932.71365,316199.53637,23248.78592,5414.20275,2.39971,134617.94046,30096.89942,1837.79126,13876.8534,52701.09381,3022.15123,,135584.23764,,7128.28746,40029.68687,,,,150.10274,,10073.93151,,,15542.71983,7954.40469,7051.75205,10001.01311,,,
2021-11-01,568916.44254,274754.32923,,,4110.91386,,167852.81924,,114175.15488,814899.18248,273233.21313,21933.77755,5215.95616,0.44678,133735.57801,25504.95441,1229.02316,13252.55896,51830.02498,,,134482.61502,,6989.92755,25151.60551,,,,,,10077.63288,,,57954.71902,17118.07761,7054.34301,10010.174,,,
2021-12-01,578175.71558,288476.20583,,,3802.89008,,175615.61678,,114031.42985,925202.53643,263565.19306,20126.79492,4813.06303,,136083.08083,29352.30788,656.90946,13410.68524,50737.36125,,,167599.32224,,6846.17351,10074.1041,,250.5137,,2103.49315,,10074.10411,,,75272.60254,17641.30888,7051.87288,9268.15015,,12008.64,
2022-01-01,455957.99482,289708.60254,,,3511.97863,,165436.96601,,113245.97741,851955.15004,179202.73852,17736.7812,4614.64109,0.79072,136067.37515,28371.77308,258.60743,13079.11783,49764.7851,,,166774.31126,,6707.58506,10077.63288,,100.37671,,4105.61643,15235.33807,10077.63288,,,75377.96555,17706.35428,6053.63726,8905.10141,,12095.04,
2022-02-01,461334.44643,277616.42088,,,3429.97896,,105727.90767,,110080.78813,954055.61879,155886.48406,17244.06921,4614.11506,186.74031,134386.02249,23108.43775,146.09327,12336.39296,48746.50089,,,166871.92518,,16648.82384,10080.52602,,150.25685,,2504.69179,32258.61752,10080.52603,,,75438.31485,17762.32461,5848.1326,8535.77574,,12096.63123,
2022-03-01,474937.60367,230027.92928,,,3325.19492,,106142.79422,,114914.27324,1034409.53204,147514.32842,16953.01609,4407.71505,1.35366,135606.05363,21773.35731,48.21003,13135.65889,48248.96442,,,170488.5283,,16489.11065,10069.5452,,,,3108.49315,39220.85377,32673.72329,,,75414.21625,18009.70637,4130.96592,8155.96674,,12083.45425,
2022-06-01,444605.98071,224408.45327,,,3328.38362,,101642.97191,,110074.85117,881854.88364,147508.3734,16980.96648,2297.39851,,126982.53296,21067.16565,,12684.37905,47680.13281,,,169225.52566,,16365.51982,10079.98357,,,,3112.73973,37223.41772,32746.38493,,,75665.59446,17775.16172,4132.79326,7408.80538,,12095.98027,0.00441
2022-07-01,442431.65447,222974.5173,,,3327.09345,,99532.17893,,109951.92578,878583.8028,147519.43852,17071.08535,2155.14998,,126501.01125,21059.56719,,11786.13871,47658.06031,,,164024.54539,,16218.29835,10076.34793,,,,3111.67808,38625.12949,32735.18562,,,72799.26489,17631.11711,2724.4677,6682.82918,,12091.61753,
2022-08-01,507784.95003,217208.66622,,,3357.11906,,119671.1971,,109266.53128,867165.68442,144238.34054,16273.3895,1897.5641,,142280.08998,21234.58934,,10899.07433,47674.92675,,,164463.01534,,16247.18143,10181.00081,,,,3112.73973,43115.51284,32912.40825,,,70052.58917,18129.05908,1845.37642,6686.97373,,12217.20099,
2022-09-01,507466.99138,215917.73217,,,3341.37599,,118587.32674,,108568.50869,871286.9624,141994.55679,15386.90727,1396.86219,,141840.15532,21435.5271,,11007.46747,51392.85755,,,167846.47032,,16302.10345,10302.62273,,,,3112.73973,42908.69344,33314.22222,,,70186.15053,12634.64685,58.20557,5945.20866,,12363.14729,
2022-10-01,503492.96874,215911.88916,,,3299.83986,,114365.33719,,104797.56488,891030.87754,138621.11738,15187.70508,1244.76181,,141350.50371,21488.80906,,10969.30035,50903.50111,,,162284.83617,,14709.39935,10334.68464,,,,3111.67808,42209.93225,33439.2224,,,69534.47266,12158.08819,,5572.55993,,10378.08185,
2022-11-01,501717.39877,214629.89166,,,3173.5107,,117091.29791,,100590.82465,873632.80759,134744.00035,14043.65479,1245.30602,,131783.63263,19835.132,,11389.8524,50408.38283,,,152057.82375,,13036.16251,10242.8373,,,,3112.73973,42770.80607,33183.14041,,,76457.63028,8079.67698,,,,10245.1777,
2022-12-01,494880.56998,216408.56112,,,3111.2081,,121946.31552,,99695.4131,820964.93015,130802.02595,13737.78071,1049.01765,,131294.72008,19047.77653,,12115.05514,49913.57245,,,135922.72547,,13214.82956,10382.15234,,,,3138.48217,43482.7807,33133.46871,20764.30469,,92693.50187,8183.24275,,,,10384.49277,
2023-01-01,490383.6361,191099.42441,,,3022.61382,,125376.27846,,100116.89812,871282.67924,128990.11847,12572.67105,948.96504,,130881.59251,17596.81743,,10773.11404,49440.89093,,,38690.41147,,12035.25649,10431.15035,,,,3183.58507,43941.54581,30703.17444,20862.30067,,101889.34876,8220.25426,,,,10431.15033,
2023-02-01,491841.0117,192439.32525,,,2959.7964,,128352.0834,,100802.94986,840818.9617,129537.87058,11371.45453,811.6991,,121170.1814,17799.77364,,10741.78683,48565.32107,,,39230.28708,,12204.73219,10577.06267,,,,3228.83657,44281.15967,31428.79706,21154.12533,,102876.47041,8328.8154,,,,10577.06266,
2023-03-01,480921.64608,191110.32252,,,2840.9374,,124213.6608,,99940.05009,787962.99021,141929.89604,10396.6864,821.62772,,120569.06819,17683.22538,,10587.09955,47730.82599,,,38952.44527,,12098.35084,10526.7393,,,,3266.68429,41194.29472,31248.46284,21053.47866,,100857.20536,8291.74722,,,,10526.73933,
2023-04-01,466721.40038,175088.10017,,,2711.55592,,128123.40352,,98457.54852,784443.07564,140752.21078,10003.18288,,,120176.18531,17531.86287,,11850.21858,46877.49392,,,38592.93367,,11973.20423,,,,,3238.88403,41699.15619,40408.05487,20861.0452,,98348.7781,8220.29409,,,,10430.5226,
2023-05-01,470147.71353,164479.48957,,,2615.60945,,129914.66955,,96233.52762,782543.12826,140186.63567,9453.44719,,,110498.29373,17579.2569,,9501.69863,46071.27959,,,38713.25123,,12010.70861,,,,,3245.48673,41785.49619,39452.23597,20926.08173,,98789.40646,8245.16379,,,,10212.65231,
2023-06-01,443887.66905,162296.32691,,,2468.14586,,126510.68758,,93149.25741,706881.7346,205449.52558,8937.34682,,3188.98519,164703.83259,17329.1626,,9203.36712,45173.48818,,,37412.82928,,10952.48645,,,,,,34919.5863,34746.25691,,,97168.67333,,,,,16130.2675,
2023-07-01,474402.87854,163089.97031,,,2400.96907,,127548.90321,,96001.63804,696733.13968,205317.9903,8496.37343,,3237.07423,164216.11693,17548.76999,,,44328.5088,,,36596.26544,,10885.98119,,,,,,33428.63834,33014.29427,,,94615.50466,,,,,15742.58606,
2023-08-01,467123.9458,159667.06991,,,2255.01051,,128933.8667,,93265.70096,667556.48774,202545.58362,8449.91439,,3175.52184,154659.33342,17278.85221,,500.28767,20937.30313,,,34857.7049,,10659.53854,,,,,,31482.35493,30671.62603,,,94206.57894,,,,,15023.51201,
2023-09-01,465455.32595,160818.75266,,,2188.33862,,127177.71269,,96944.29659,658216.20654,191073.64476,8347.68122,,3228.07405,154203.83889,17522.28629,,252.58904,10431.54559,,,35434.08409,,10338.47891,,,,,,28411.09738,29568.92919,,,93473.67691,,,,,14871.64488,
2023-10-01,464009.81835,160666.02638,,,2095.48885,,123400.76459,,96805.75553,677298.85189,147410.85622,7958.62262,,3244.70555,17355.07984,17599.02613,,2023.53151,9937.74266,,,43689.78369,,10386.39273,,,,,,26719.83227,25622.45446,,,88791.96074,,,,,14635.8649,
2023-11-01,455097.31711,159537.92291,,,1989.22718,,118261.90617,,106263.223,662234.15355,109497.94866,7900.38845,,3241.54385,16839.77811,16078.52054,,1264.75753,9430.88806,,,48196.96167,,9349.09624,,,,,,26407.15956,21282.22957,,,88558.01798,,,,,14440.86387,
2023-12-01,455051.48379,158826.80537,,,1907.03682,,122694.10933,,108593.43542,659321.31226,175575.58251,10290.82646,,3276.76659,16307.32191,13505.41304,,2028.07672,8930.55929,,,52097.48389,,8920.00414,,,,,,27113.81826,17336.92974,,,90214.85758,,,,,15559.39676,
2024-01-01,461234.06984,158806.89123,,,1823.77704,,121033.41897,,104652.60154,642322.46693,171836.14417,9526.31985,,2658.41506,15790.54643,8759.21032,,2031.06849,2429.47395,,,52640.26515,,8485.06485,,,,,,27557.48091,17426.21362,,,91910.35595,,,,,16705.45941,
2024-02-01,455033.99082,157561.55159,,,1749.39511,,117978.47411,,108418.86656,673686.62405,168680.16615,10826.0606,,2699.88164,15265.92189,9415.96923,,,1925.95309,,,53319.15955,,8098.1015,,,,,,26767.18949,17594.99298,,,90495.74873,,,,,16932.16331,
2024-03-01,453169.63808,155844.12867,,,1671.64708,,118728.53043,,104248.91487,672121.33766,166560.91582,17378.00116,,2738.58227,14725.67656,9892.29604,,1614.45902,,,,53941.50929,,7791.06909,,,,,,26471.04424,17557.77739,,,89430.43087,,,,,16541.32026,
2024-04-01,465893.50303,155320.39191,,,1652.17489,,125529.12826,,102607.97693,626040.01676,163920.21033,17556.17505,,2710.17977,14217.37526,11422.54963,,,,,,53906.57279,,7582.51273,,,,,863.97131,25261.08469,30864.8529,,,86467.74383,,,,,15240.32454,
2024-05-01,461805.70457,197331.08865,21567.70261,,23005.20483,,125948.48448,,76962.79358,547736.55678,161573.4005,20791.6432,,2699.96167,13685.28268,13571.33467,,,,,,53986.53632,,7582.16391,,,,,1.0041,25183.50432,18803.43449,,,86335.31099,,,,,15039.43391,
2024-06-01,470241.35005,133011.00877,21436.72326,,22679.1591,,129501.32894,,79483.91961,522339.94688,156335.15959,17019.88711,3197.41128,2666.86877,13167.27336,13454.75765,,,,,,53667.86875,,7533.60029,0.00186,,,,1004.18853,27117.13597,15532.46513,,,86243.98323,,,,,14724.40993,
