Date,00,01,10,11,13,14,16,17,18,22,23,24,25,27,28,33,35,36,38,41,42,43,45,46,47,49,52,55,56,59,62,63,64,68,69,70,73,77,79,80,81,86,94,61,66,65,31,82,02
2020-11-01,22750.64,1340904.10452,47676.14578,147.9587,196.65802,36565.29901,11009.62749,1103.09874,16622.08342,49172.97188,43809.0143,278891.25752,132589.89951,35210.97024,68099.77457,129.60993,169671.07284,52443.81783,19940.59751,141814.7334,82411.16325,99551.83184,388538.56128,1871574.40534,18863.86368,44995.56456,317.9926,4097.07034,28183.67772,200115.90833,2047.35426,120.0,24257.17375,1030663.40149,1555.31708,73296.87497,11563.37261,28557.226,10723.98302,469.92784,23170.41632,394.26467,48.40273,,,,,,
2020-08-01,22153.04,1275787.75013,139280.11708,176.99273,250.98814,36372.10979,10287.9075,2377.49093,15822.11982,32431.39296,41950.31022,319526.72277,126519.11843,37823.1594,65765.28326,289.40511,174639.21897,57527.05026,25030.98112,133385.00835,87112.746,95078.45508,378023.34166,1821800.94715,15542.88402,39677.71142,298.51773,3985.78243,27027.60367,195465.75356,2050.49314,,24520.18692,1006059.8929,1594.3131,71475.11535,10681.20522,29568.24798,10291.89086,250.46008,22330.84611,482.8955,,,,,,,
2020-09-01,21980.72,1252434.96525,48710.35628,167.2914,226.24114,36365.54804,10255.47031,1353.13724,16083.40907,39535.06101,41860.68955,316519.27501,126254.09763,38727.5232,65857.6454,219.7033,217283.71325,62162.2065,24305.98941,134217.16817,85377.4117,94559.38958,379546.35444,1837969.961,15694.76645,40177.31656,204.61267,3956.00508,27201.90296,196116.51133,2015.55675,,24100.26262,1009601.52041,1602.0996,71917.53513,11441.63774,28417.26978,10415.00406,208.57086,22221.86693,483.18493,,3169.1,,,,,
2020-10-01,22639.12,1267333.29204,47550.81088,157.56662,212.28028,36484.00495,10989.99561,1227.78789,16335.89207,49135.98764,43350.48498,298442.50848,131078.66506,37241.84716,67154.66472,209.30092,219583.55889,53179.07235,24448.8091,137940.9917,84216.19489,98198.35673,390061.41269,1870205.41325,18989.59186,44684.72225,202.10506,4075.72388,27833.38119,199032.18599,2056.35428,,92312.92827,1025021.34471,1579.61265,72836.88287,11484.71747,28576.8669,10600.8341,412.26223,23128.31033,439.38352,,,43367.41084,,,,
2020-02-01,19935.68,1324349.66051,417738.81437,379.65648,306.90208,47035.45723,9987.61822,3009.34498,15821.99701,29291.89613,37751.38584,268947.82091,112602.10524,100815.4058,57729.44587,1870.13474,373584.91181,68938.02992,2289.63097,304949.03418,78045.61018,83599.67324,338684.51696,1505896.31976,41766.1003,44298.15711,90614.44635,3704.90134,16864.05328,172690.77446,2344.00247,81256.53088,88741.82097,426549.21813,1713.0921,,11711.82913,27961.80863,8589.22475,51.94393,20095.68626,510.63139,,2500.0,,59912.90349,,,
2020-12-01,22774.48,1381456.59989,47509.80047,138.08493,,36552.56249,11002.24585,893.66616,16879.36867,49832.04462,44092.25188,267678.74946,133611.68956,33124.86701,66421.06203,89.65837,142626.71597,49118.52304,19936.3208,146559.82125,81695.95716,100479.79413,388986.86496,1867525.42342,17836.87646,43970.97717,310.00775,3914.96272,28618.05478,201012.36433,2029.26879,,24777.93837,1085802.61322,1561.61467,75020.79692,11668.38213,28408.95611,10992.98918,198.64849,23231.4545,350.48134,19.34642,,,,,,
2020-03-01,19648.8,1325401.06657,415166.54963,1225.07464,279.92769,46572.35117,9919.8992,2927.93851,15821.87381,28737.85722,37208.13286,264849.23536,111941.12834,65346.23347,57504.83272,1870.27155,367176.49904,66759.35491,2192.13854,301364.47961,76548.82149,82408.52989,337049.42576,1509541.95371,38561.94879,45146.43197,89289.6642,3652.61245,17882.53553,171224.39594,1903.56248,80087.22672,85022.33908,426232.54157,1722.99764,,11799.40151,27956.89993,8356.4304,498.94577,19806.49291,482.37023,,2750.0,,60076.79927,,,
2020-06-01,21524.72,1326276.45288,200260.0515,1105.98834,250.25812,36196.31771,10107.59797,2683.90983,15821.892,31568.14114,40760.4862,297971.44215,122328.48482,38717.04352,62916.70269,289.08168,133208.42125,64965.28943,2677.418,151903.98091,83455.68526,90848.99552,372163.87963,1745277.51555,14700.79118,43204.97357,300.38385,3870.37147,25655.8313,186260.96084,2029.52953,,25396.75375,955321.88174,1663.58867,65028.98464,7486.89256,29002.61177,9416.49531,358.75701,21697.47875,482.34396,,3169.1,,,,,
2020-07-01,21353.76,1255626.77516,135944.80836,186.68166,309.99857,36487.02064,10074.66325,2458.94266,15822.08273,31333.80073,40436.74622,297720.68514,121393.83785,39082.29554,63086.28585,289.23852,140786.94079,67644.47108,7180.19921,151084.0423,82314.73232,90880.1722,370129.03355,1742234.6315,14703.41562,39682.19472,300.40808,3840.78416,25743.99046,185890.37729,1994.95367,,68142.06484,995424.89746,1662.50871,65625.9057,8670.85499,28960.41349,9512.95931,470.2093,21525.14421,482.6114,,3169.1,62027.54332,,,,
2020-05-01,21577.12,1325385.85919,200015.74246,925.41551,345.26835,36162.92533,10460.30393,2765.29814,15821.85897,31294.29092,40940.68236,298404.30769,122621.77127,38932.53311,63148.14716,288.92701,123992.64912,68655.92148,3101.26192,151593.9712,2555.72425,90485.11222,366694.41359,1723099.70724,14635.15598,42962.29929,155.02183,3878.58954,24596.58232,185505.65746,2053.10882,,89706.23936,944678.69989,1660.04874,7.631,7486.89256,108789.19933,9358.21796,505.85053,21750.29311,482.08036,,3097.49999,,,,,
2020-04-01,22449.2,1368320.97044,205328.46492,925.35984,300.28827,36308.30627,10684.62217,2846.67502,15821.90709,32796.47221,42511.13636,308643.92861,126271.49261,59219.3123,64822.38086,288.77572,407641.8002,72741.79795,3065.17459,360544.59089,2639.25925,94119.52547,382708.83889,1698265.73315,31450.64293,42672.05637,91505.58143,4034.1378,22989.009,189903.54777,2155.4866,91501.47438,195606.76999,483249.20323,1700.59883,,7457.72589,113861.16153,9815.26524,538.4012,22709.29043,481.82238,,3039.99999,68530.43092,,,,
2021-07-01,40764.45,1331293.43067,46210.27279,69.43883,,36.18171,10013.927,,30616.28317,53959.06864,,256143.45464,1807.98828,45772.02951,179836.69205,100518.28528,278923.03843,73031.3046,3603.19231,181824.9998,73383.22864,76.32225,427755.01152,2185872.02027,15626.44134,57255.35519,312.04031,2623.7742,30419.04009,205448.87701,2803.58774,,35169.60894,750793.56054,1485.5132,71724.32314,17406.14364,14112.91599,10473.92928,507.98082,22663.93791,44.0461,,1486.51407,,,261.41592,,
2021-06-01,41250.6,1330022.40669,46256.21417,79.29088,,36.17881,12061.2315,,30123.30381,53526.94443,,266672.55086,1859.2533,44715.35087,180352.84436,100936.24522,283983.97883,92574.99758,4162.196,153824.66047,78040.06635,84.06331,431095.91396,2058794.36021,16271.32684,57689.91719,0.59591,2844.66916,30438.8138,205517.08321,2590.71112,,30384.23643,760917.78325,1500.44652,74960.43431,16830.63381,22338.70099,10749.1734,564.19396,22897.50103,88.00376,,1485.62097,,,302.20668,,
2021-04-01,33462.24,1457718.03653,47135.47951,98.94266,,36.17291,11306.3032,,29120.99054,54294.60733,,260873.18349,144810.3507,45352.87217,41812.0288,69.84658,75411.92525,93538.93857,16869.93853,154389.58892,76571.22028,101423.68037,425979.622,1907624.91996,24283.06396,56543.65206,0.59591,3268.9477,30180.24115,201968.22398,2805.34224,,120858.83456,1013312.42148,1490.02536,72907.50816,14235.26911,22413.84332,10611.91886,404.1311,23099.10697,175.72763,,,,,381.35714,,
2021-05-01,41625.0,1434457.66779,46300.80188,89.12131,,36.17581,12115.14049,,29611.58105,54740.05465,,266135.06272,145708.17817,40473.40633,42034.76799,100977.92106,294146.71246,95463.31533,16522.22995,158699.61625,78631.35543,91.61141,424790.82941,1966912.14391,17898.50116,58671.37296,279.47008,3061.77322,30357.46773,203810.89508,2837.01135,,26015.43164,763531.68945,1495.15519,75224.38786,15674.11166,22387.90649,10966.81942,475.44095,23026.66196,131.89257,,495.01938,,,342.03224,,
2021-09-01,40290.15,1315697.21955,46253.0564,998.26659,,36.18771,9798.58765,,31689.18943,53013.03886,,321666.81826,2182.9856,41381.71578,180967.5701,98512.88278,377264.25028,67516.86033,3720.90316,180034.47102,2533.98868,60.50517,430015.54027,2145908.98107,14689.5892,57257.27553,0.59591,2222.94428,30566.63462,206005.90661,2186.44366,,44754.52843,736729.01369,1266.66378,69133.55587,18646.62011,14050.61976,10370.95566,559.74666,22591.98498,,,1488.35981,,,177.80072,,
2021-10-01,39864.0,1314816.597,46310.18691,999.26649,,36.19061,9688.73174,,32108.19334,52230.67934,,317357.86605,1622.70198,45847.06038,180642.32473,95537.99224,407487.74599,64939.39972,3932.45978,179259.39284,2512.50758,52.33513,428019.09723,2349873.60813,16563.36225,104022.45087,274.16903,2016.20126,30832.80597,206199.34364,1919.29945,,46475.11403,731085.28167,1266.71754,67554.86983,18393.43308,19910.15126,10252.65352,549.30041,22586.80579,,,1489.25291,,,134.64613,,
2021-11-01,39489.75,1294830.09506,44485.42995,,,36.19361,9561.73917,,32166.0081,51938.28554,1484.88464,312302.72314,1753.76333,46232.38433,179994.67693,95464.55563,372395.2163,57176.04305,7133.7179,221360.02708,2493.67038,44.03419,421783.67324,2266045.26848,19839.47195,103758.77318,309.71978,1998.44803,30644.95029,204771.99914,2494.6232,,43523.12419,726205.2749,1266.77309,66695.13852,18663.04743,17860.35207,10072.4395,613.14219,32378.24945,,,1490.17578,,,191.75096,20088.51133,
2021-08-01,40330.05,1328059.64252,46141.69261,,,36.18471,9877.82886,,31150.69442,53144.65783,,321904.84309,1692.88568,45830.79028,179565.89509,100280.78331,330012.79326,66853.2101,3533.82312,180862.4834,21973.07893,68.48403,426748.3243,2123561.34654,15358.01023,58058.19021,316.94138,2410.48004,30385.12387,205300.4021,2156.098,,44627.36718,740608.87919,1266.60823,71061.63379,18833.31589,14054.96227,10399.46079,620.27572,38699.74328,,,1487.43694,,,220.06685,,
2021-03-01,22344.08,1460209.0295,47141.31004,108.74195,,32533.93873,11322.25729,,28605.75103,49477.24907,,262974.4929,143509.60167,45059.49136,40195.68065,69.8026,58873.73407,88465.31359,16026.81941,155053.14725,79789.92186,100608.73314,426744.048,1841499.89058,27978.93602,55848.7872,317.99249,3466.73791,29978.60454,202118.09852,2559.47191,,23314.60891,1075511.47148,1499.62416,75763.45662,11830.88311,27527.42627,11166.63633,3532.70862,23015.77712,219.49161,,,,,419.98071,,
2021-12-01,40760.85,1444694.93367,44169.44096,,,36.19651,9720.53298,,32639.4229,53058.30748,1442.78215,315359.47008,1266.39566,45938.49932,185904.34294,99359.46427,401400.27234,51029.3602,5625.6738,220563.7279,5046.46186,35.5561,438979.16796,2366449.77008,26592.74515,101943.85281,231.30566,1856.5684,32109.80601,206040.84255,2133.60602,,48119.51878,781704.02824,3699.70694,67189.80633,19148.7686,16034.19397,10160.18517,669.87686,23204.99375,,,1491.06888,,,137.77746,19991.9581,
2021-02-01,22554.32,1437859.53748,47158.15673,118.55474,,32702.20194,11391.57939,595.23824,28167.71176,48527.43684,,262647.63613,133725.6085,44107.4144,43470.12624,69.76593,83655.27467,80211.18213,20025.56336,195500.97201,79714.56289,100754.52805,429995.74306,1833852.49898,25384.15272,56824.97252,316.48225,3693.81713,29989.43938,201269.10404,2467.90623,,23444.78995,1079739.81912,1524.50478,75728.82703,11772.31092,27568.13913,11180.30179,323.14654,23167.96413,263.24393,,,,,458.58728,,
2022-02-01,43175.85,1568621.6656,83486.58791,,,,9970.24955,,33464.08483,53779.31887,1358.58472,320955.42151,989.21904,44818.3302,194163.72112,103131.3456,445956.00379,83589.48665,5759.62639,422113.84238,5171.92906,18.15439,454936.42373,2324643.80572,33428.82153,68886.4036,832.05136,1529.80297,34036.42623,215267.05967,2122.41362,,44963.06039,1141116.67551,3617.99597,,20586.25943,14448.31679,10807.82351,5335.74808,44833.94958,,,1492.91462,,125430.58232,73.75883,19991.94969,368.26075
2022-03-01,43882.35,1583585.58934,81311.12414,,,,10085.25785,,33877.17229,54846.24399,1375.65119,342526.16636,905.93173,47309.04836,198822.26347,105627.67759,259187.8277,86204.76991,6113.37905,435912.48241,5236.10558,18.78695,461459.16529,2334172.41749,34276.98985,67982.20817,794.33272,1565.71991,34715.99466,218343.68918,2504.25088,,45188.61126,1170764.93468,3647.51042,,21599.00355,14545.38742,11256.82191,5328.45823,45684.1856,,,1513.91462,,129848.69539,65.4255,20240.83858,368.26075
2022-01-01,40917.3,1545072.35673,61633.55649,,,,9682.13611,,33014.34292,51599.21465,1400.69194,312918.29472,1086.37046,40961.27119,187429.84375,98945.06863,312085.99087,58636.52899,5559.425,405047.21264,5055.70285,26.94055,437742.82212,2267741.56893,28179.5444,66485.58287,654.39403,1656.7363,32438.90047,207423.40651,1466.41547,,45348.31286,930460.74943,3658.8554,,19707.94623,14140.1376,10294.85881,4023.87486,32414.40145,,,1491.99175,,120598.14,82.86427,19991.95392,368.07757
2022-06-01,29254.9,1592153.59621,66711.50197,,,,9963.50941,,35475.41492,33920.902,1506.00337,320676.22491,921.93613,49566.56608,204091.46983,108275.38089,239287.25786,76358.65616,4511.56019,445418.34754,2721.79089,19.65061,467015.16329,2377696.40463,34820.93059,67943.66083,801.97078,1559.89087,35345.38597,221860.64553,1839.11891,,42818.23519,1188692.81207,3733.34868,,21165.38418,14548.70134,10921.47504,5560.40079,45729.33583,,,1519.73702,,124827.88344,49.61784,20990.21343,339.84835
2022-07-01,29254.9,1578912.59749,67300.26419,,,,9974.6008,,35873.92911,33828.27127,1527.03388,315121.5662,935.33754,50261.78082,205836.58686,109190.79187,230669.84452,73646.96912,4428.15951,448471.79459,2718.90531,19.652,469862.34471,2333245.16379,35047.96696,64361.68147,856.40019,1561.15468,35551.69893,222611.01744,1801.78502,,40883.36059,1180475.34556,3765.75957,,20971.04904,14549.78197,10749.67263,5622.37452,38077.06902,,,904.31012,,122433.2928,53.57484,21270.12933,344.87765
