Date,01,10,21,35,42,45,46,49,64,66,71,41,62,24,43,68,00,16,25,29,72,22,47,28,69,77,27,63
2020-11-01,15952.51242,36043.06751,15229.32437,1265.83055,15017.17137,2805.83437,30428.52743,511.17928,4248.21051,40.0,35081.68374,,,,,,,,,,,,,,,,,
2020-08-01,18042.28795,22644.89642,14590.46001,1134.57347,,2419.56943,26707.85573,1548.4328,4095.80824,,40470.93837,,,,,,,,,,,,,,,,,
2020-09-01,20154.3208,23387.96384,14129.12776,1254.0988,2000.76503,2613.6298,26794.64806,1513.72328,4147.16118,40.0,40664.79338,,,,,,,,,,,,,,,,,
2020-10-01,22584.96654,36815.45634,14169.86761,1259.36957,15011.30085,2808.66477,27502.79045,1124.46445,4196.85757,40.0,37584.19678,,,,,,,,,,,,,,,,,
2020-02-01,23563.09799,29807.10354,17226.33608,1690.41181,,2149.3645,38115.44265,1667.8208,3894.90216,,48.68462,41292.04458,31.83749,,,,,,,,,,,,,,,
2020-12-01,20459.01789,55501.23203,14921.49877,1270.45304,15011.47541,2783.58261,33454.75815,1495.3249,24503.29,41446.47569,28039.70872,,,360.59016,6238.3313,29.90323,,,,,,,,,,,,
2020-03-01,23606.60431,27897.13547,16784.89723,1620.53866,,1800.01554,41482.29055,617.5464,3839.04355,,,41867.7237,,,,,,,,,,,,,,,,
2020-06-01,22308.18184,18202.41819,15455.08764,969.43038,,1925.65437,27260.3279,1713.52562,3989.78927,,,40448.85456,,,,,,,,,,,,,,,,
2020-07-01,12866.69781,10963.12778,15010.91604,1241.97703,,2421.06466,26165.24339,1678.16669,4041.14221,,,40431.23792,,,,,18569.0,,,,,,,,,,,
2020-05-01,17007.45508,13802.01484,15900.09603,1201.93162,1294.74771,1790.79674,32564.97847,2410.30219,3940.09288,,,40472.56421,,,,,,,,,,,,,,,,
2020-04-01,23537.77596,12218.85418,16341.96218,1191.39115,1295.0,1790.03966,42311.56516,1822.48481,3888.73994,,,41798.52558,,,,,,,,,,,,,,,,
2021-07-01,8255.37738,77385.11408,10616.10399,1135.43305,15265.99406,3143.86782,28107.01254,1851.75237,3923.9162,3799.00178,13084.39334,850.32656,,12576.83344,6004.93151,,,178.96161,155.69766,500.41096,,,,,,,,
2021-06-01,348.26801,75041.14479,11083.26414,1145.4992,15126.07626,3183.15689,47949.16168,2049.88167,3874.08365,40.0,15034.15944,,,9122.91364,4505.54795,,,195.55399,55.53371,0.41096,255.31438,,,,,,,
2021-04-01,415.6875,71318.06063,10951.40747,1252.95905,15017.26027,2132.52974,60707.21502,2355.30896,4498.75747,40.0,15048.88003,,,5656.96575,4002.46575,,,,,,,,,,,,,
2021-05-01,379.99277,84664.5537,10736.58807,1256.18895,15011.50685,2680.40018,45208.92432,2325.85903,4548.59002,40.0,15038.98157,,,8126.67398,2402.50685,,,,,,165.13562,,,,,,,
2021-09-01,27213.02143,91675.0976,12848.95649,1239.8759,15017.26027,3156.70632,50790.72933,1307.09846,4026.90346,40.0,12015.72992,773.34896,,7838.68808,6008.18912,,,147.41793,239.71256,882.10022,,,,,,,,
2021-10-01,29041.98578,102346.77261,13626.79856,1252.84086,15011.50685,3190.2719,51028.83542,1850.37871,,4807.34714,11004.18132,208.63205,,10045.86921,6004.93151,,,128.66077,226.42029,894.45011,,75.7158,3873.18705,,,,,
2021-11-01,21821.32201,105847.06204,14216.70887,1212.42778,13014.9589,3109.4157,61080.22847,2261.33132,,40.0,10004.91277,928.16014,,6537.24562,,,,131.0497,92.39189,956.82542,270.33288,196.53549,4449.04446,,,,,
2021-08-01,22292.44046,59801.7203,11109.87202,1133.8985,15188.00626,3245.76812,38035.86539,1537.75622,3975.40983,13426.09712,12063.50042,829.30642,,6537.24562,501.47945,,,162.24782,60.12244,918.06968,120.14795,,,,,,,
2021-03-01,9468.45583,71521.30612,11396.63571,1243.43153,15005.75343,2792.32,48557.87465,2377.05289,4447.26384,40.0,23032.89059,,,5531.11719,2781.14247,,,,,,,,,,,,,
2021-12-01,37405.99485,114971.77011,13240.24965,1060.38965,7005.36986,3090.43935,49613.70948,2989.39914,,40.0,10251.34633,87.92295,,17317.51277,4703.86301,,,,279.71433,973.92422,560.46027,35.69166,4675.795,,,,,
2021-02-01,22369.42874,65383.3868,11867.38681,1236.47243,10011.50685,2784.84381,43964.38158,2378.67231,4400.75346,40.0,23072.21806,,,2813.46438,2235.74436,,,,,,700.86301,,,,,,,
2022-12-01,27944.84053,67605.20869,10220.13718,390.71042,10015.34247,587.84978,68681.30204,2559.87812,,40.0,7335.44361,640.33535,,21252.59539,6008.00025,,,,,,96.83016,,4690.8271,,,,,
2022-02-01,38291.30409,120593.25967,12303.31862,15241.99322,,3306.73761,74768.51953,2149.76242,,40.0,8091.3857,78.91338,,20052.11874,3980.19326,,,,278.28861,986.13376,941.1589,265.88967,4818.3649,,,,,
2022-03-01,23640.3116,83623.44697,12481.94208,14304.94602,10003.83562,3432.57359,74614.02974,2667.83641,,40.0,8079.34252,80.68934,,20544.50552,6445.89014,,,,79.09552,1012.88216,1012.1726,330.04878,4864.82619,0.33827,,,,
2022-11-01,27763.94859,85455.09973,10297.15099,300.2589,10921.12698,614.84948,75128.29951,2672.78787,,40.0,7392.78589,632.69909,,21263.89309,8152.6604,,,,,,596.4192,,4636.37141,,,,,
2022-01-01,37353.15123,117601.73401,12756.21307,15219.45686,,3065.05772,67255.94821,2148.62033,,40.0,9180.34685,91.91803,,19030.04749,2000.0,,,,11.79,998.20368,700.86301,219.29168,4690.12419,0.43087,,,,
2022-08-01,28060.46671,85786.7762,11289.64599,640.52603,10230.13699,3295.47954,78196.49668,2810.21026,,40.0,8442.25123,87.72542,,20566.13388,6007.39726,,,,73.12164,,1062.3096,219.28265,5274.76859,,,,,
2022-09-01,28148.27664,85532.73336,10527.81763,950.78083,10453.18177,3249.27196,88655.18838,2777.94475,,40.0,9008.55678,612.5426,,10712.56357,8202.24525,,,,73.12164,,1075.04933,,4730.56646,,,,,
2022-10-01,28220.58539,85069.07728,9741.24663,100.05753,10683.31876,3185.34512,78732.70384,2730.05124,,40.0,8125.11364,621.88186,,18444.08391,7888.11878,,,,73.08763,,1087.3781,,4787.16416,,,,,
2022-06-01,23907.48394,79301.24445,11856.93216,440.42206,10126.57534,3428.93679,86999.90151,2670.27516,,6563.72595,8212.03759,84.29557,,20452.63083,6007.39726,,,,76.65458,1001.77079,1037.2411,294.12704,5044.76281,,,,,
2022-07-01,24027.84801,79011.50665,11875.06627,826.54874,10007.67123,3478.90986,79117.42291,2817.17394,,40.0,8380.50188,85.9027,,20486.75213,6601.2463,,,,73.08763,1015.50303,1049.56987,216.29244,5466.81046,,,,,
2023-04-01,55157.53681,94274.70975,5009.45205,387.83657,7013.23288,566.11934,85819.53959,2357.85044,,40.0,7269.98141,611.86019,,10717.73526,6012.72869,1401.15068,,,,,66.83016,,4497.48365,,997.06262,,,
2023-05-01,57552.75655,92370.47763,5006.30137,388.12906,7145.56165,132.77133,72614.51439,2215.75227,,40.0,7210.92398,624.43554,,10905.87694,7350.30728,1400.76712,,,,,66.83016,,4451.8723,,974.56068,,,
2023-07-01,83441.80095,31847.0864,4005.0411,981.64967,,839.95705,133035.68546,1933.84789,,40.0,7093.82624,650.0054,,10712.54278,16861.55717,1400.76712,,,,,66.83016,,4091.72693,,930.92069,4665.87288,,
2023-06-01,83144.9213,91147.75504,5009.45205,980.35328,,827.52637,77113.9601,2075.47189,,40.0,7159.60337,637.43005,,10718.81417,7017.57218,1401.15068,,,,,66.83016,,4402.57994,,953.42699,6352.29096,,
2023-03-01,53518.559,92532.50353,8005.04109,387.61219,7004.41096,570.86849,76931.43721,2413.97942,,40.0,7314.83465,598.86567,,10883.26426,6003.78082,1400.38356,,,,,66.83016,,4543.53666,,,,,
2023-02-01,49224.52368,90867.21525,9457.23774,387.77904,7013.23288,575.21609,79722.28493,2410.68161,,40.0,7230.50206,587.12869,,10717.73525,6117.20539,1413.04109,,,,,66.83016,,4589.46424,,,,,
2023-12-01,117437.96879,32638.34025,,974.214,,834.77855,136780.18659,1243.65103,2001.0411,,7495.39136,714.13964,,23828.9296,,2126.16438,,,,,66.83016,,2592.58012,,821.78915,1360.61553,16821.7,1452.08591
2023-09-01,133788.84918,31757.78589,2003.78082,986.45418,,841.63267,129927.99314,1656.0479,2001.56164,40.0,7650.03745,675.99443,,14525.86825,16832.94919,1401.15068,,,,,66.83016,,3227.10909,,887.72419,3706.00766,,
2023-10-01,136217.14958,32750.64359,2002.52055,938.84965,,838.54591,132825.89404,1516.7461,2001.0411,40.0,7596.28906,688.56978,,14516.68664,,2126.16438,,,,,66.83016,,2642.33032,,865.3956,2141.71074,,1559.76631
2023-01-01,71779.23569,89342.3525,10205.68858,387.5,7000.0,29846.00096,86484.96063,2446.25255,,40.0,7275.67837,643.11454,,10717.83333,6000.0,1401.15068,,,,,96.83016,,4643.4915,,,,,
2023-11-01,134544.90829,32700.64791,2003.78082,697.52536,,835.23111,127092.73062,1380.35246,2001.56164,40.0,7550.53047,701.56429,,8812.237,16817.17916,2126.74657,,,,,66.83016,,2619.74125,,844.21839,1361.47183,,1518.58331
2023-08-01,103757.76369,31747.17507,2003.78082,954.06198,,838.25931,122822.37581,1795.16916,,40.0,7035.71194,662.99991,,14527.57328,14941.1152,1401.15068,,,,,66.83016,,3709.841,,909.37673,3888.31781,,
2024-06-01,180224.73969,32731.73559,,814.78423,,737.40709,142790.82771,296.46955,2001.55738,,7335.77745,790.67513,,38872.52521,24576.00691,2126.7418,,,,,66.83016,,2381.60132,,681.1509,,,966.75405
2024-05-01,180557.12739,32457.19674,,780.205,,641.50272,139871.56724,396.69548,2001.03825,,7231.74195,777.71611,,29135.42379,24480.10509,2126.1612,,,,,66.83016,,2454.06233,,707.54675,,,1173.87421
2024-04-01,185631.38225,32830.07762,,688.21717,,801.47042,120694.65737,498.00856,2001.55738,,7440.11007,765.17513,,23844.07569,16832.298,2126.7418,,,,,66.83016,,2480.25335,,734.90803,,,1149.37817
2024-01-01,132754.85913,32520.47293,,808.06528,,827.58896,142554.49591,1014.41552,2000.0,,7439.37853,727.13415,,23844.23267,,2125.0,,,,,66.83016,,2564.76764,,798.85353,,,1387.44631
2024-02-01,163471.78098,32362.22874,,957.04777,,812.72648,141904.04201,884.48071,2001.55738,,7539.79184,740.09317,,23844.07569,,2126.7418,,,,,66.83016,,2532.49123,,778.66744,,7013.4575,1320.34827
2024-03-01,168675.08498,32302.47692,,740.38453,,807.50791,128526.71159,599.19728,2000.51913,,7494.67354,752.21613,,23813.57416,,2125.5806,,,,,66.83016,,2508.33991,,755.74553,,14409.228,1253.03185
